source_dataset,image_id,label,split_purpose,dog_id,origin_class,was_adjudicated,soft_A,soft_N,soft_H,sample_weight,n_class_votes,row_idx
Devzohaib,Devz_09357,H,cross_dataset_main,,happy,False,,,,0.7402,,13857
Devzohaib,Devz_09358,H,cross_dataset_main,,happy,False,,,,0.9135,,13858
Devzohaib,Devz_09359,H,cross_dataset_main,,happy,False,,,,0.4774,,13859
Devzohaib,Devz_09360,H,cross_dataset_main,,happy,False,,,,0.8754,,13860
Devzohaib,Devz_09361,H,cross_dataset_main,,happy,False,,,,0.6019,,13861
Devzohaib,Devz_09362,H,cross_dataset_main,,happy,False,,,,0.6046,,13862
Devzohaib,Devz_09363,H,cross_dataset_main,,happy,False,,,,0.7962,,13863
Devzohaib,Devz_09364,H,cross_dataset_main,,happy,False,,,,0.9314,,13864
Devzohaib,Devz_09365,H,cross_dataset_main,,happy,False,,,,0.8949,,13865
Devzohaib,Devz_09366,H,cross_dataset_main,,happy,False,,,,0.889,,13866
Devzohaib,Devz_09367,H,cross_dataset_main,,happy,False,,,,0.8442,,13867
Devzohaib,Devz_09368,H,cross_dataset_main,,happy,False,,,,0.5876,,13868
Devzohaib,Devz_09369,H,cross_dataset_main,,happy,False,,,,0.8677,,13869
Devzohaib,Devz_09370,H,cross_dataset_main,,happy,False,,,,0.9023,,13870
Devzohaib,Devz_09371,H,cross_dataset_main,,happy,False,,,,0.8478,,13871
Devzohaib,Devz_09372,H,cross_dataset_main,,happy,False,,,,0.8625,,13872
Devzohaib,Devz_09373,H,cross_dataset_main,,happy,False,,,,0.5409,,13873
Devzohaib,Devz_09374,H,cross_dataset_main,,happy,False,,,,0.888,,13874
Devzohaib,Devz_09375,H,cross_dataset_main,,happy,False,,,,0.5996,,13875
Devzohaib,Devz_09376,H,cross_dataset_main,,happy,False,,,,0.897,,13876
Devzohaib,Devz_09377,H,cross_dataset_main,,happy,False,,,,0.8367,,13877
Devzohaib,Devz_09378,H,cross_dataset_main,,happy,False,,,,0.6073,,13878
Devzohaib,Devz_09379,H,cross_dataset_main,,happy,False,,,,0.6064,,13879
Devzohaib,Devz_09380,H,cross_dataset_main,,happy,False,,,,0.8216,,13880
Devzohaib,Devz_09381,H,cross_dataset_main,,happy,False,,,,0.8282,,13881
Devzohaib,Devz_09382,H,cross_dataset_main,,happy,False,,,,0.79,,13882
Devzohaib,Devz_09383,H,cross_dataset_main,,happy,False,,,,0.8799,,13883
Devzohaib,Devz_09384,H,cross_dataset_main,,happy,False,,,,0.7381,,13884
Devzohaib,Devz_09385,H,cross_dataset_main,,happy,False,,,,0.8722,,13885
Devzohaib,Devz_09386,H,cross_dataset_main,,happy,False,,,,0.8836,,13886
Devzohaib,Devz_09387,H,cross_dataset_main,,happy,False,,,,0.6533,,13887
Devzohaib,Devz_09388,H,cross_dataset_main,,happy,False,,,,0.8389,,13888
Devzohaib,Devz_09389,H,cross_dataset_main,,happy,False,,,,0.7959,,13889
Devzohaib,Devz_09390,H,cross_dataset_main,,happy,False,,,,0.4775,,13890
Devzohaib,Devz_09391,H,cross_dataset_main,,happy,False,,,,0.9185,,13891
Devzohaib,Devz_09392,H,cross_dataset_main,,happy,False,,,,0.8883,,13892
Devzohaib,Devz_09393,H,cross_dataset_main,,happy,False,,,,0.7148,,13893
Devzohaib,Devz_09394,H,cross_dataset_main,,happy,False,,,,0.6826,,13894
Devzohaib,Devz_09395,H,cross_dataset_main,,happy,False,,,,0.6776,,13895
Devzohaib,Devz_09396,H,cross_dataset_main,,happy,False,,,,0.5298,,13896
Devzohaib,Devz_09397,H,cross_dataset_main,,happy,False,,,,0.8429,,13897
Devzohaib,Devz_09398,H,cross_dataset_main,,happy,False,,,,0.8969,,13898
Devzohaib,Devz_09399,H,cross_dataset_main,,happy,False,,,,0.8413,,13899
Devzohaib,Devz_09400,H,cross_dataset_main,,happy,False,,,,0.7958,,13900
Devzohaib,Devz_09401,H,cross_dataset_main,,happy,False,,,,0.7679,,13901
Devzohaib,Devz_09402,H,cross_dataset_main,,happy,False,,,,0.8062,,13902
Devzohaib,Devz_09403,H,cross_dataset_main,,happy,False,,,,0.7469,,13903
Devzohaib,Devz_09404,H,cross_dataset_main,,happy,False,,,,0.8498,,13904
Devzohaib,Devz_09405,H,cross_dataset_main,,happy,False,,,,0.5394,,13905
Devzohaib,Devz_09406,H,cross_dataset_main,,happy,False,,,,0.8732,,13906
Devzohaib,Devz_09407,H,cross_dataset_main,,happy,False,,,,0.7749,,13907
Devzohaib,Devz_09408,H,cross_dataset_main,,happy,False,,,,0.8628,,13908
Devzohaib,Devz_09409,H,cross_dataset_main,,happy,False,,,,0.7337,,13909
Devzohaib,Devz_09410,H,cross_dataset_main,,happy,False,,,,0.6338,,13910
Devzohaib,Devz_09411,H,cross_dataset_main,,happy,False,,,,0.8239,,13911
Devzohaib,Devz_09412,H,cross_dataset_main,,happy,False,,,,0.5187,,13912
Devzohaib,Devz_09413,H,cross_dataset_main,,happy,False,,,,0.8803,,13913
Devzohaib,Devz_09414,H,cross_dataset_main,,happy,False,,,,0.8149,,13914
Devzohaib,Devz_09415,H,cross_dataset_main,,happy,False,,,,0.9217,,13915
Devzohaib,Devz_09416,H,cross_dataset_main,,happy,False,,,,0.8943,,13916
Devzohaib,Devz_09417,H,cross_dataset_main,,happy,False,,,,0.718,,13917
Devzohaib,Devz_09418,H,cross_dataset_main,,happy,False,,,,0.4428,,13918
Devzohaib,Devz_09419,H,cross_dataset_main,,happy,False,,,,0.8001,,13919
Devzohaib,Devz_09420,H,cross_dataset_main,,happy,False,,,,0.687,,13920
Devzohaib,Devz_09421,H,cross_dataset_main,,happy,False,,,,0.7385,,13921
Devzohaib,Devz_09422,H,cross_dataset_main,,happy,False,,,,0.6614,,13922
Devzohaib,Devz_09423,H,cross_dataset_main,,happy,False,,,,0.9425,,13923
Devzohaib,Devz_09424,H,cross_dataset_main,,happy,False,,,,0.7023,,13924
Devzohaib,Devz_09425,H,cross_dataset_main,,happy,False,,,,0.8073,,13925
Devzohaib,Devz_09426,H,cross_dataset_main,,happy,False,,,,0.7927,,13926
Devzohaib,Devz_09427,H,cross_dataset_main,,happy,False,,,,0.8927,,13927
Devzohaib,Devz_09428,H,cross_dataset_main,,happy,False,,,,0.6669,,13928
Devzohaib,Devz_09429,H,cross_dataset_main,,happy,False,,,,0.6319,,13929
Devzohaib,Devz_09430,H,cross_dataset_main,,happy,False,,,,0.8555,,13930
Devzohaib,Devz_09431,H,cross_dataset_main,,happy,False,,,,0.8738,,13931
Devzohaib,Devz_09432,H,cross_dataset_main,,happy,False,,,,0.8186,,13932
Devzohaib,Devz_09433,H,cross_dataset_main,,happy,False,,,,0.699,,13933
Devzohaib,Devz_09434,H,cross_dataset_main,,happy,False,,,,0.8072,,13934
Devzohaib,Devz_09435,H,cross_dataset_main,,happy,False,,,,0.7779,,13935
Devzohaib,Devz_09436,H,cross_dataset_main,,happy,False,,,,0.9142,,13936
Devzohaib,Devz_09437,H,cross_dataset_main,,happy,False,,,,0.7476,,13937
Devzohaib,Devz_09438,H,cross_dataset_main,,happy,False,,,,0.7275,,13938
Devzohaib,Devz_09439,H,cross_dataset_main,,happy,False,,,,0.496,,13939
Devzohaib,Devz_09440,H,cross_dataset_main,,happy,False,,,,0.4188,,13940
Devzohaib,Devz_09441,H,cross_dataset_main,,happy,False,,,,0.8903,,13941
Devzohaib,Devz_09442,H,cross_dataset_main,,happy,False,,,,0.9087,,13942
Devzohaib,Devz_09443,H,cross_dataset_main,,happy,False,,,,0.7589,,13943
Devzohaib,Devz_09444,H,cross_dataset_main,,happy,False,,,,0.7921,,13944
Devzohaib,Devz_09445,H,cross_dataset_main,,happy,False,,,,0.7742,,13945
Devzohaib,Devz_09446,H,cross_dataset_main,,happy,False,,,,0.7234,,13946
Devzohaib,Devz_09447,H,cross_dataset_main,,happy,False,,,,0.8263,,13947
Devzohaib,Devz_09448,H,cross_dataset_main,,happy,False,,,,0.5728,,13948
Devzohaib,Devz_09449,H,cross_dataset_main,,happy,False,,,,0.8354,,13949
Devzohaib,Devz_09450,H,cross_dataset_main,,happy,False,,,,0.8961,,13950
Devzohaib,Devz_09451,H,cross_dataset_main,,happy,False,,,,0.4112,,13951
Devzohaib,Devz_09452,H,cross_dataset_main,,happy,False,,,,0.759,,13952
Devzohaib,Devz_09453,H,cross_dataset_main,,happy,False,,,,0.6452,,13953
Devzohaib,Devz_09454,H,cross_dataset_main,,happy,False,,,,0.7914,,13954
Devzohaib,Devz_09455,H,cross_dataset_main,,happy,False,,,,0.81,,13955
Devzohaib,Devz_09456,H,cross_dataset_main,,happy,False,,,,0.5886,,13956
Devzohaib,Devz_09457,H,cross_dataset_main,,happy,False,,,,0.5583,,13957
Devzohaib,Devz_09458,H,cross_dataset_main,,happy,False,,,,0.6736,,13958
Devzohaib,Devz_09459,H,cross_dataset_main,,happy,False,,,,0.7767,,13959
Devzohaib,Devz_09460,H,cross_dataset_main,,happy,False,,,,0.5756,,13960
Devzohaib,Devz_09461,H,cross_dataset_main,,happy,False,,,,0.7562,,13961
Devzohaib,Devz_09462,H,cross_dataset_main,,happy,False,,,,0.7024,,13962
Devzohaib,Devz_09463,H,cross_dataset_main,,happy,False,,,,0.5117,,13963
Devzohaib,Devz_09464,H,cross_dataset_main,,happy,False,,,,0.669,,13964
Devzohaib,Devz_09465,H,cross_dataset_main,,happy,False,,,,0.8351,,13965
Devzohaib,Devz_09466,H,cross_dataset_main,,happy,False,,,,0.7738,,13966
Devzohaib,Devz_09467,H,cross_dataset_main,,happy,False,,,,0.5256,,13967
Devzohaib,Devz_09468,H,cross_dataset_main,,happy,False,,,,0.7745,,13968
Devzohaib,Devz_09469,H,cross_dataset_main,,happy,False,,,,0.6587,,13969
Devzohaib,Devz_09470,H,cross_dataset_main,,happy,False,,,,0.4413,,13970
Devzohaib,Devz_09471,H,cross_dataset_main,,happy,False,,,,0.454,,13971
Devzohaib,Devz_09472,H,cross_dataset_main,,happy,False,,,,0.6538,,13972
Devzohaib,Devz_09473,H,cross_dataset_main,,happy,False,,,,0.7554,,13973
Devzohaib,Devz_09474,H,cross_dataset_main,,happy,False,,,,0.9323,,13974
Devzohaib,Devz_09475,H,cross_dataset_main,,happy,False,,,,0.832,,13975
Devzohaib,Devz_09476,H,cross_dataset_main,,happy,False,,,,0.8238,,13976
Devzohaib,Devz_09477,H,cross_dataset_main,,happy,False,,,,0.8985,,13977
Devzohaib,Devz_09478,H,cross_dataset_main,,happy,False,,,,0.733,,13978
Devzohaib,Devz_09479,H,cross_dataset_main,,happy,False,,,,0.8812,,13979
Devzohaib,Devz_09480,H,cross_dataset_main,,happy,False,,,,0.8726,,13980
Devzohaib,Devz_09481,H,cross_dataset_main,,happy,False,,,,0.5727,,13981
Devzohaib,Devz_09482,H,cross_dataset_main,,happy,False,,,,0.5767,,13982
Devzohaib,Devz_09483,H,cross_dataset_main,,happy,False,,,,0.7668,,13983
Devzohaib,Devz_09484,H,cross_dataset_main,,happy,False,,,,0.7778,,13984
Devzohaib,Devz_09485,H,cross_dataset_main,,happy,False,,,,0.5153,,13985
Devzohaib,Devz_09486,H,cross_dataset_main,,happy,False,,,,0.8885,,13986
Devzohaib,Devz_09487,H,cross_dataset_main,,happy,False,,,,0.8727,,13987
Devzohaib,Devz_09488,H,cross_dataset_main,,happy,False,,,,0.7798,,13988
Devzohaib,Devz_09489,H,cross_dataset_main,,happy,False,,,,0.8102,,13989
Devzohaib,Devz_09490,H,cross_dataset_main,,happy,False,,,,0.4028,,13990
Devzohaib,Devz_09491,H,cross_dataset_main,,happy,False,,,,0.8448,,13991
Devzohaib,Devz_09492,H,cross_dataset_main,,happy,False,,,,0.7513,,13992
Devzohaib,Devz_09493,H,cross_dataset_main,,happy,False,,,,0.6771,,13993
Devzohaib,Devz_09494,H,cross_dataset_main,,happy,False,,,,0.6413,,13994
Devzohaib,Devz_09495,H,cross_dataset_main,,happy,False,,,,0.45,,13995
Devzohaib,Devz_09496,H,cross_dataset_main,,happy,False,,,,0.6171,,13996
Devzohaib,Devz_09497,H,cross_dataset_main,,happy,False,,,,0.93,,13997
Devzohaib,Devz_09498,H,cross_dataset_main,,happy,False,,,,0.8708,,13998
Devzohaib,Devz_09499,H,cross_dataset_main,,happy,False,,,,0.86,,13999
Devzohaib,Devz_09500,H,cross_dataset_main,,happy,False,,,,0.8977,,14000
Devzohaib,Devz_09501,H,cross_dataset_main,,happy,False,,,,0.8431,,14001
Devzohaib,Devz_09502,H,cross_dataset_main,,happy,False,,,,0.7132,,14002
Devzohaib,Devz_09503,H,cross_dataset_main,,happy,False,,,,0.7862,,14003
Devzohaib,Devz_09504,H,cross_dataset_main,,happy,False,,,,0.7488,,14004
Devzohaib,Devz_09505,H,cross_dataset_main,,happy,False,,,,0.6335,,14005
Devzohaib,Devz_09506,H,cross_dataset_main,,happy,False,,,,0.913,,14006
Devzohaib,Devz_09507,H,cross_dataset_main,,happy,False,,,,0.7155,,14007
Devzohaib,Devz_09508,H,cross_dataset_main,,happy,False,,,,0.8679,,14008
Devzohaib,Devz_09509,H,cross_dataset_main,,happy,False,,,,0.5596,,14009
Devzohaib,Devz_09510,H,cross_dataset_main,,happy,False,,,,0.9177,,14010
Devzohaib,Devz_09511,H,cross_dataset_main,,happy,False,,,,0.8138,,14011
Devzohaib,Devz_09512,H,cross_dataset_main,,happy,False,,,,0.855,,14012
Devzohaib,Devz_09513,H,cross_dataset_main,,happy,False,,,,0.8879,,14013
Devzohaib,Devz_09514,H,cross_dataset_main,,happy,False,,,,0.7151,,14014
Devzohaib,Devz_09515,H,cross_dataset_main,,happy,False,,,,0.6257,,14015
Devzohaib,Devz_09516,H,cross_dataset_main,,happy,False,,,,0.6204,,14016
Devzohaib,Devz_09517,H,cross_dataset_main,,happy,False,,,,0.7094,,14017
Devzohaib,Devz_09518,H,cross_dataset_main,,happy,False,,,,0.9147,,14018
Devzohaib,Devz_09519,H,cross_dataset_main,,happy,False,,,,0.8706,,14019
Devzohaib,Devz_09520,H,cross_dataset_main,,happy,False,,,,0.5527,,14020
Devzohaib,Devz_09521,H,cross_dataset_main,,happy,False,,,,0.8824,,14021
Devzohaib,Devz_09522,H,cross_dataset_main,,happy,False,,,,0.7383,,14022
Devzohaib,Devz_09523,H,cross_dataset_main,,happy,False,,,,0.491,,14023
Devzohaib,Devz_09524,H,cross_dataset_main,,happy,False,,,,0.751,,14024
Devzohaib,Devz_09525,H,cross_dataset_main,,happy,False,,,,0.8867,,14025
Devzohaib,Devz_09526,H,cross_dataset_main,,happy,False,,,,0.6054,,14026
Devzohaib,Devz_09527,H,cross_dataset_main,,happy,False,,,,0.7319,,14027
Devzohaib,Devz_09528,H,cross_dataset_main,,happy,False,,,,0.6376,,14028
Devzohaib,Devz_09529,H,cross_dataset_main,,happy,False,,,,0.7249,,14029
Devzohaib,Devz_09530,H,cross_dataset_main,,happy,False,,,,0.6101,,14030
Devzohaib,Devz_09531,H,cross_dataset_main,,happy,False,,,,0.7328,,14031
Devzohaib,Devz_09532,H,cross_dataset_main,,happy,False,,,,0.4207,,14032
Devzohaib,Devz_09533,H,cross_dataset_main,,happy,False,,,,0.7721,,14033
Devzohaib,Devz_09534,H,cross_dataset_main,,happy,False,,,,0.6995,,14034
Devzohaib,Devz_09535,H,cross_dataset_main,,happy,False,,,,0.8091,,14035
Devzohaib,Devz_09536,H,cross_dataset_main,,happy,False,,,,0.7737,,14036
Devzohaib,Devz_09537,H,cross_dataset_main,,happy,False,,,,0.7004,,14037
Devzohaib,Devz_09538,H,cross_dataset_main,,happy,False,,,,0.6771,,14038
Devzohaib,Devz_09539,H,cross_dataset_main,,happy,False,,,,0.7278,,14039
Devzohaib,Devz_09540,H,cross_dataset_main,,happy,False,,,,0.8499,,14040
Devzohaib,Devz_09541,H,cross_dataset_main,,happy,False,,,,0.8285,,14041
Devzohaib,Devz_09542,H,cross_dataset_main,,happy,False,,,,0.7784,,14042
Devzohaib,Devz_09543,H,cross_dataset_main,,happy,False,,,,0.6524,,14043
Devzohaib,Devz_09544,H,cross_dataset_main,,happy,False,,,,0.8979,,14044
Devzohaib,Devz_09545,H,cross_dataset_main,,happy,False,,,,0.4841,,14045
Devzohaib,Devz_09546,H,cross_dataset_main,,happy,False,,,,0.6575,,14046
Devzohaib,Devz_09547,H,cross_dataset_main,,happy,False,,,,0.7577,,14047
Devzohaib,Devz_09548,H,cross_dataset_main,,happy,False,,,,0.7602,,14048
Devzohaib,Devz_09549,H,cross_dataset_main,,happy,False,,,,0.7312,,14049
Devzohaib,Devz_09550,H,cross_dataset_main,,happy,False,,,,0.8482,,14050
Devzohaib,Devz_09551,H,cross_dataset_main,,happy,False,,,,0.5909,,14051
Devzohaib,Devz_09552,H,cross_dataset_main,,happy,False,,,,0.8574,,14052
Devzohaib,Devz_09553,H,cross_dataset_main,,happy,False,,,,0.8572,,14053
Devzohaib,Devz_09554,H,cross_dataset_main,,happy,False,,,,0.7712,,14054
Devzohaib,Devz_09555,H,cross_dataset_main,,happy,False,,,,0.7144,,14055
Devzohaib,Devz_09556,H,cross_dataset_main,,happy,False,,,,0.8129,,14056
Devzohaib,Devz_09557,H,cross_dataset_main,,happy,False,,,,0.8589,,14057
Devzohaib,Devz_09558,H,cross_dataset_main,,happy,False,,,,0.8594,,14058
Devzohaib,Devz_09559,H,cross_dataset_main,,happy,False,,,,0.9067,,14059
Devzohaib,Devz_09560,H,cross_dataset_main,,happy,False,,,,0.6088,,14060
Devzohaib,Devz_09561,H,cross_dataset_main,,happy,False,,,,0.9181,,14061
Devzohaib,Devz_09562,H,cross_dataset_main,,happy,False,,,,0.9362,,14062
Devzohaib,Devz_09563,H,cross_dataset_main,,happy,False,,,,0.8302,,14063
Devzohaib,Devz_09564,H,cross_dataset_main,,happy,False,,,,0.8985,,14064
Devzohaib,Devz_09565,H,cross_dataset_main,,happy,False,,,,0.8919,,14065
Devzohaib,Devz_09566,H,cross_dataset_main,,happy,False,,,,0.8853,,14066
Devzohaib,Devz_09567,H,cross_dataset_main,,happy,False,,,,0.7193,,14067
Devzohaib,Devz_09568,H,cross_dataset_main,,happy,False,,,,0.7321,,14068
Devzohaib,Devz_09569,H,cross_dataset_main,,happy,False,,,,0.838,,14069
Devzohaib,Devz_09570,H,cross_dataset_main,,happy,False,,,,0.7746,,14070
Devzohaib,Devz_09571,H,cross_dataset_main,,happy,False,,,,0.8168,,14071
Devzohaib,Devz_09572,H,cross_dataset_main,,happy,False,,,,0.8774,,14072
Devzohaib,Devz_09573,H,cross_dataset_main,,happy,False,,,,0.6661,,14073
Devzohaib,Devz_09574,H,cross_dataset_main,,happy,False,,,,0.7631,,14074
Devzohaib,Devz_09575,H,cross_dataset_main,,happy,False,,,,0.4435,,14075
Devzohaib,Devz_09576,H,cross_dataset_main,,happy,False,,,,0.5517,,14076
Devzohaib,Devz_09577,H,cross_dataset_main,,happy,False,,,,0.8866,,14077
Devzohaib,Devz_09578,H,cross_dataset_main,,happy,False,,,,0.8366,,14078
Devzohaib,Devz_09579,H,cross_dataset_main,,happy,False,,,,0.8739,,14079
Devzohaib,Devz_09580,H,cross_dataset_main,,happy,False,,,,0.8462,,14080
Devzohaib,Devz_09581,H,cross_dataset_main,,happy,False,,,,0.8653,,14081
Devzohaib,Devz_09582,H,cross_dataset_main,,happy,False,,,,0.8084,,14082
Devzohaib,Devz_09583,H,cross_dataset_main,,happy,False,,,,0.5188,,14083
Devzohaib,Devz_09584,H,cross_dataset_main,,happy,False,,,,0.5882,,14084
Devzohaib,Devz_09585,H,cross_dataset_main,,happy,False,,,,0.564,,14085
Devzohaib,Devz_09586,H,cross_dataset_main,,happy,False,,,,0.8986,,14086
Devzohaib,Devz_09587,H,cross_dataset_main,,happy,False,,,,0.7428,,14087
Devzohaib,Devz_09588,H,cross_dataset_main,,happy,False,,,,0.8784,,14088
Devzohaib,Devz_09589,H,cross_dataset_main,,happy,False,,,,0.9006,,14089
Devzohaib,Devz_09590,H,cross_dataset_main,,happy,False,,,,0.5744,,14090
Devzohaib,Devz_09591,H,cross_dataset_main,,happy,False,,,,0.5421,,14091
Devzohaib,Devz_09592,H,cross_dataset_main,,happy,False,,,,0.8001,,14092
Devzohaib,Devz_09593,H,cross_dataset_main,,happy,False,,,,0.7548,,14093
Devzohaib,Devz_09594,H,cross_dataset_main,,happy,False,,,,0.7524,,14094
Devzohaib,Devz_09595,H,cross_dataset_main,,happy,False,,,,0.8215,,14095
Devzohaib,Devz_09596,H,cross_dataset_main,,happy,False,,,,0.4694,,14096
Devzohaib,Devz_09597,H,cross_dataset_main,,happy,False,,,,0.8095,,14097
Devzohaib,Devz_09598,H,cross_dataset_main,,happy,False,,,,0.8907,,14098
Devzohaib,Devz_09599,H,cross_dataset_main,,happy,False,,,,0.8922,,14099
Devzohaib,Devz_09600,H,cross_dataset_main,,happy,False,,,,0.8632,,14100
Devzohaib,Devz_09601,H,cross_dataset_main,,happy,False,,,,0.844,,14101
Devzohaib,Devz_09602,H,cross_dataset_main,,happy,False,,,,0.8531,,14102
Devzohaib,Devz_09603,H,cross_dataset_main,,happy,False,,,,0.7885,,14103
Devzohaib,Devz_09604,H,cross_dataset_main,,happy,False,,,,0.8348,,14104
Devzohaib,Devz_09605,H,cross_dataset_main,,happy,False,,,,0.803,,14105
Devzohaib,Devz_09606,H,cross_dataset_main,,happy,False,,,,0.8683,,14106
Devzohaib,Devz_09607,H,cross_dataset_main,,happy,False,,,,0.9365,,14107
Devzohaib,Devz_09608,H,cross_dataset_main,,happy,False,,,,0.9219,,14108
Devzohaib,Devz_09609,H,cross_dataset_main,,happy,False,,,,0.8688,,14109
Devzohaib,Devz_09610,H,cross_dataset_main,,happy,False,,,,0.8399,,14110
Devzohaib,Devz_09611,H,cross_dataset_main,,happy,False,,,,0.5676,,14111
Devzohaib,Devz_09612,H,cross_dataset_main,,happy,False,,,,0.8028,,14112
Devzohaib,Devz_09613,H,cross_dataset_main,,happy,False,,,,0.579,,14113
Devzohaib,Devz_09614,H,cross_dataset_main,,happy,False,,,,0.5768,,14114
Devzohaib,Devz_09615,H,cross_dataset_main,,happy,False,,,,0.812,,14115
Devzohaib,Devz_09616,H,cross_dataset_main,,happy,False,,,,0.8302,,14116
Devzohaib,Devz_09617,H,cross_dataset_main,,happy,False,,,,0.4206,,14117
Devzohaib,Devz_09618,H,cross_dataset_main,,happy,False,,,,0.8501,,14118
Devzohaib,Devz_09619,H,cross_dataset_main,,happy,False,,,,0.7467,,14119
Devzohaib,Devz_09620,H,cross_dataset_main,,happy,False,,,,0.8622,,14120
Devzohaib,Devz_09621,H,cross_dataset_main,,happy,False,,,,0.8505,,14121
Devzohaib,Devz_09622,H,cross_dataset_main,,happy,False,,,,0.8492,,14122
Devzohaib,Devz_09623,H,cross_dataset_main,,happy,False,,,,0.8558,,14123
Devzohaib,Devz_09624,H,cross_dataset_main,,happy,False,,,,0.5865,,14124
Devzohaib,Devz_09625,H,cross_dataset_main,,happy,False,,,,0.8383,,14125
Devzohaib,Devz_09626,H,cross_dataset_main,,happy,False,,,,0.7341,,14126
Devzohaib,Devz_09627,H,cross_dataset_main,,happy,False,,,,0.8235,,14127
Devzohaib,Devz_09628,H,cross_dataset_main,,happy,False,,,,0.7377,,14128
Devzohaib,Devz_09629,H,cross_dataset_main,,happy,False,,,,0.5512,,14129
Devzohaib,Devz_09630,H,cross_dataset_main,,happy,False,,,,0.6438,,14130
Devzohaib,Devz_09631,H,cross_dataset_main,,happy,False,,,,0.9464,,14131
Devzohaib,Devz_09632,H,cross_dataset_main,,happy,False,,,,0.8025,,14132
Devzohaib,Devz_09633,H,cross_dataset_main,,happy,False,,,,0.7649,,14133
Devzohaib,Devz_09634,H,cross_dataset_main,,happy,False,,,,0.872,,14134
Devzohaib,Devz_09635,H,cross_dataset_main,,happy,False,,,,0.8712,,14135
Devzohaib,Devz_09636,H,cross_dataset_main,,happy,False,,,,0.7842,,14136
Devzohaib,Devz_09637,H,cross_dataset_main,,happy,False,,,,0.9372,,14137
Devzohaib,Devz_09638,H,cross_dataset_main,,happy,False,,,,0.8448,,14138
Devzohaib,Devz_09639,H,cross_dataset_main,,happy,False,,,,0.6894,,14139
Devzohaib,Devz_09640,H,cross_dataset_main,,happy,False,,,,0.4426,,14140
Devzohaib,Devz_09641,H,cross_dataset_main,,happy,False,,,,0.5148,,14141
Devzohaib,Devz_09642,H,cross_dataset_main,,happy,False,,,,0.8287,,14142
Devzohaib,Devz_09643,H,cross_dataset_main,,happy,False,,,,0.8477,,14143
Devzohaib,Devz_09644,H,cross_dataset_main,,happy,False,,,,0.8444,,14144
Devzohaib,Devz_09645,H,cross_dataset_main,,happy,False,,,,0.8759,,14145
Devzohaib,Devz_09646,H,cross_dataset_main,,happy,False,,,,0.8504,,14146
Devzohaib,Devz_09647,H,cross_dataset_main,,happy,False,,,,0.7207,,14147
Devzohaib,Devz_09648,H,cross_dataset_main,,happy,False,,,,0.5225,,14148
Devzohaib,Devz_09649,H,cross_dataset_main,,happy,False,,,,0.8285,,14149
Devzohaib,Devz_09650,H,cross_dataset_main,,happy,False,,,,0.6062,,14150
Devzohaib,Devz_09651,H,cross_dataset_main,,happy,False,,,,0.8541,,14151
Devzohaib,Devz_09652,H,cross_dataset_main,,happy,False,,,,0.7763,,14152
Devzohaib,Devz_09653,H,cross_dataset_main,,happy,False,,,,0.8598,,14153
Devzohaib,Devz_09654,H,cross_dataset_main,,happy,False,,,,0.8042,,14154
Devzohaib,Devz_09655,H,cross_dataset_main,,happy,False,,,,0.8428,,14155
Devzohaib,Devz_09656,H,cross_dataset_main,,happy,False,,,,0.8319,,14156
Devzohaib,Devz_09657,H,cross_dataset_main,,happy,False,,,,0.734,,14157
Devzohaib,Devz_09658,H,cross_dataset_main,,happy,False,,,,0.86,,14158
Devzohaib,Devz_09659,H,cross_dataset_main,,happy,False,,,,0.5111,,14159
